"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
140186,MSPB-1,1.097789,,07/01/2020,12/31/2020
140187,MSPB-1,0.998684,,07/01/2020,12/31/2020
140189,MSPB-1,1.005553,,07/01/2020,12/31/2020
140191,MSPB-1,0.984778,,07/01/2020,12/31/2020
140197,MSPB-1,1.153719,,07/01/2020,12/31/2020
140200,MSPB-1,1.022297,,07/01/2020,12/31/2020
140202,MSPB-1,0.960187,,07/01/2020,12/31/2020
140206,MSPB-1,1.019589,,07/01/2020,12/31/2020
140208,MSPB-1,0.976379,,07/01/2020,12/31/2020
140209,MSPB-1,0.924361,,07/01/2020,12/31/2020
140210,MSPB-1,0.899799,,07/01/2020,12/31/2020
140211,MSPB-1,1.092742,,07/01/2020,12/31/2020
140213,MSPB-1,1.006162,,07/01/2020,12/31/2020
140217,MSPB-1,1.104311,,07/01/2020,12/31/2020
140223,MSPB-1,0.994791,,07/01/2020,12/31/2020
140224,MSPB-1,1.059721,,07/01/2020,12/31/2020
140228,MSPB-1,0.921156,,07/01/2020,12/31/2020
140231,MSPB-1,1.006026,,07/01/2020,12/31/2020
140233,MSPB-1,0.996865,,07/01/2020,12/31/2020
140234,MSPB-1,0.848034,,07/01/2020,12/31/2020
140239,MSPB-1,0.965096,,07/01/2020,12/31/2020
140242,MSPB-1,1.016370,,07/01/2020,12/31/2020
140251,MSPB-1,1.225389,,07/01/2020,12/31/2020
140252,MSPB-1,1.046399,,07/01/2020,12/31/2020
140258,MSPB-1,1.049213,,07/01/2020,12/31/2020
140275,MSPB-1,1.053444,,07/01/2020,12/31/2020
140276,MSPB-1,1.005615,,07/01/2020,12/31/2020
140280,MSPB-1,0.994108,,07/01/2020,12/31/2020
140281,MSPB-1,1.004533,,07/01/2020,12/31/2020
140286,MSPB-1,0.920506,,07/01/2020,12/31/2020
140288,MSPB-1,1.001955,,07/01/2020,12/31/2020
140289,MSPB-1,1.035523,,07/01/2020,12/31/2020
140290,MSPB-1,1.117309,,07/01/2020,12/31/2020
140291,MSPB-1,0.964549,,07/01/2020,12/31/2020
140292,MSPB-1,1.057638,,07/01/2020,12/31/2020
140294,MSPB-1,0.962695,,07/01/2020,12/31/2020
140300,MSPB-1,N/A,1,07/01/2020,12/31/2020
140304,MSPB-1,1.088098,,07/01/2020,12/31/2020
150001,MSPB-1,0.894220,,07/01/2020,12/31/2020
150002,MSPB-1,1.070876,,07/01/2020,12/31/2020
150004,MSPB-1,1.019327,,07/01/2020,12/31/2020
150005,MSPB-1,0.916532,,07/01/2020,12/31/2020
150006,MSPB-1,1.075929,,07/01/2020,12/31/2020
150007,MSPB-1,1.088519,,07/01/2020,12/31/2020
150008,MSPB-1,1.086501,,07/01/2020,12/31/2020
150009,MSPB-1,1.064534,,07/01/2020,12/31/2020
150010,MSPB-1,1.046544,,07/01/2020,12/31/2020
150011,MSPB-1,1.070554,,07/01/2020,12/31/2020
150012,MSPB-1,1.018498,,07/01/2020,12/31/2020
150015,MSPB-1,1.009294,,07/01/2020,12/31/2020
150017,MSPB-1,1.039085,,07/01/2020,12/31/2020
150018,MSPB-1,N/A,1,07/01/2020,12/31/2020
150021,MSPB-1,1.024757,,07/01/2020,12/31/2020
150022,MSPB-1,0.893090,,07/01/2020,12/31/2020
150023,MSPB-1,1.033954,,07/01/2020,12/31/2020
150024,MSPB-1,1.007124,,07/01/2020,12/31/2020
150026,MSPB-1,0.999920,,07/01/2020,12/31/2020
150030,MSPB-1,1.043676,,07/01/2020,12/31/2020
150034,MSPB-1,1.047747,,07/01/2020,12/31/2020
150035,MSPB-1,1.079030,,07/01/2020,12/31/2020
150037,MSPB-1,1.004775,,07/01/2020,12/31/2020
150042,MSPB-1,1.117220,,07/01/2020,12/31/2020
150044,MSPB-1,1.096126,,07/01/2020,12/31/2020
150045,MSPB-1,1.053632,,07/01/2020,12/31/2020
150046,MSPB-1,0.971276,,07/01/2020,12/31/2020
150047,MSPB-1,N/A,1,07/01/2020,12/31/2020
150048,MSPB-1,0.980161,,07/01/2020,12/31/2020
150051,MSPB-1,0.993145,,07/01/2020,12/31/2020
150056,MSPB-1,1.064039,,07/01/2020,12/31/2020
150057,MSPB-1,0.988776,,07/01/2020,12/31/2020
150058,MSPB-1,1.001079,,07/01/2020,12/31/2020
150059,MSPB-1,1.137921,,07/01/2020,12/31/2020
150061,MSPB-1,1.277471,,07/01/2020,12/31/2020
150065,MSPB-1,0.926294,,07/01/2020,12/31/2020
150069,MSPB-1,1.037189,,07/01/2020,12/31/2020
150072,MSPB-1,0.903167,,07/01/2020,12/31/2020
150074,MSPB-1,1.054888,,07/01/2020,12/31/2020
150075,MSPB-1,0.899922,,07/01/2020,12/31/2020
150076,MSPB-1,0.950802,,07/01/2020,12/31/2020
150082,MSPB-1,0.984834,,07/01/2020,12/31/2020
150084,MSPB-1,1.006256,,07/01/2020,12/31/2020
150086,MSPB-1,1.039385,,07/01/2020,12/31/2020
150088,MSPB-1,0.955554,,07/01/2020,12/31/2020
150089,MSPB-1,0.993092,,07/01/2020,12/31/2020
150090,MSPB-1,0.996452,,07/01/2020,12/31/2020
150091,MSPB-1,1.015178,,07/01/2020,12/31/2020
150097,MSPB-1,0.927461,,07/01/2020,12/31/2020
150100,MSPB-1,1.009876,,07/01/2020,12/31/2020
150101,MSPB-1,0.874082,,07/01/2020,12/31/2020
150102,MSPB-1,N/A,1,07/01/2020,12/31/2020
150104,MSPB-1,0.914729,,07/01/2020,12/31/2020
150109,MSPB-1,1.040526,,07/01/2020,12/31/2020
150112,MSPB-1,0.949374,,07/01/2020,12/31/2020
150113,MSPB-1,1.067600,,07/01/2020,12/31/2020
150115,MSPB-1,0.983009,,07/01/2020,12/31/2020
150125,MSPB-1,1.094292,,07/01/2020,12/31/2020
150126,MSPB-1,1.056051,,07/01/2020,12/31/2020
150128,MSPB-1,1.040294,,07/01/2020,12/31/2020
150133,MSPB-1,1.187051,,07/01/2020,12/31/2020
150146,MSPB-1,0.958172,,07/01/2020,12/31/2020
150149,MSPB-1,N/A,1,07/01/2020,12/31/2020
150150,MSPB-1,1.090627,,07/01/2020,12/31/2020
150153,MSPB-1,0.926558,,07/01/2020,12/31/2020
150157,MSPB-1,0.996327,,07/01/2020,12/31/2020
150158,MSPB-1,0.947906,,07/01/2020,12/31/2020
150160,MSPB-1,0.886060,,07/01/2020,12/31/2020
150161,MSPB-1,1.008033,,07/01/2020,12/31/2020
150162,MSPB-1,1.016547,,07/01/2020,12/31/2020
150165,MSPB-1,1.047553,,07/01/2020,12/31/2020
150166,MSPB-1,0.953938,,07/01/2020,12/31/2020
150167,MSPB-1,0.962019,,07/01/2020,12/31/2020
150168,MSPB-1,1.056354,,07/01/2020,12/31/2020
150169,MSPB-1,1.014166,,07/01/2020,12/31/2020
150172,MSPB-1,N/A,1,07/01/2020,12/31/2020
150173,MSPB-1,0.995328,,07/01/2020,12/31/2020
150177,MSPB-1,0.995303,,07/01/2020,12/31/2020
150179,MSPB-1,N/A,1,07/01/2020,12/31/2020
150181,MSPB-1,0.830679,,07/01/2020,12/31/2020
150183,MSPB-1,0.956607,,07/01/2020,12/31/2020
160001,MSPB-1,0.817107,,07/01/2020,12/31/2020
160005,MSPB-1,0.945573,,07/01/2020,12/31/2020
160008,MSPB-1,N/A,1,07/01/2020,12/31/2020
160013,MSPB-1,0.879643,,07/01/2020,12/31/2020
160016,MSPB-1,0.971242,,07/01/2020,12/31/2020
160028,MSPB-1,1.022915,,07/01/2020,12/31/2020
160029,MSPB-1,0.994317,,07/01/2020,12/31/2020
160030,MSPB-1,1.075307,,07/01/2020,12/31/2020
160032,MSPB-1,1.131710,,07/01/2020,12/31/2020
160033,MSPB-1,0.986778,,07/01/2020,12/31/2020
160040,MSPB-1,N/A,1,07/01/2020,12/31/2020
160045,MSPB-1,0.984121,,07/01/2020,12/31/2020
160047,MSPB-1,0.947893,,07/01/2020,12/31/2020
160057,MSPB-1,0.942533,,07/01/2020,12/31/2020
160058,MSPB-1,1.028111,,07/01/2020,12/31/2020
160064,MSPB-1,0.994180,,07/01/2020,12/31/2020
160067,MSPB-1,0.914570,,07/01/2020,12/31/2020
160069,MSPB-1,0.949919,,07/01/2020,12/31/2020
160079,MSPB-1,0.931494,,07/01/2020,12/31/2020
160080,MSPB-1,1.042433,,07/01/2020,12/31/2020
160082,MSPB-1,0.949732,,07/01/2020,12/31/2020
160083,MSPB-1,1.005500,,07/01/2020,12/31/2020
160089,MSPB-1,1.082092,,07/01/2020,12/31/2020
160101,MSPB-1,0.721082,,07/01/2020,12/31/2020
160104,MSPB-1,0.971833,,07/01/2020,12/31/2020
160110,MSPB-1,0.951384,,07/01/2020,12/31/2020
160112,MSPB-1,0.891757,,07/01/2020,12/31/2020
160117,MSPB-1,0.973532,,07/01/2020,12/31/2020
160122,MSPB-1,0.838477,,07/01/2020,12/31/2020
160124,MSPB-1,0.970538,,07/01/2020,12/31/2020
160146,MSPB-1,0.914536,,07/01/2020,12/31/2020
160147,MSPB-1,0.964932,,07/01/2020,12/31/2020
160153,MSPB-1,0.999638,,07/01/2020,12/31/2020
170006,MSPB-1,1.062546,,07/01/2020,12/31/2020
170009,MSPB-1,1.082016,,07/01/2020,12/31/2020
170012,MSPB-1,1.049940,,07/01/2020,12/31/2020
170013,MSPB-1,1.032710,,07/01/2020,12/31/2020
170014,MSPB-1,1.274907,,07/01/2020,12/31/2020
170016,MSPB-1,1.068189,,07/01/2020,12/31/2020
170017,MSPB-1,0.826282,,07/01/2020,12/31/2020
170020,MSPB-1,1.014583,,07/01/2020,12/31/2020
170023,MSPB-1,1.027592,,07/01/2020,12/31/2020
170027,MSPB-1,1.091038,,07/01/2020,12/31/2020
170040,MSPB-1,1.036441,,07/01/2020,12/31/2020
170049,MSPB-1,1.035521,,07/01/2020,12/31/2020
170068,MSPB-1,0.844023,,07/01/2020,12/31/2020
170074,MSPB-1,0.919216,,07/01/2020,12/31/2020
170075,MSPB-1,N/A,1,07/01/2020,12/31/2020
170086,MSPB-1,1.051194,,07/01/2020,12/31/2020
170103,MSPB-1,0.945511,,07/01/2020,12/31/2020
170104,MSPB-1,1.022767,,07/01/2020,12/31/2020
170105,MSPB-1,0.808369,,07/01/2020,12/31/2020
170109,MSPB-1,N/A,1,07/01/2020,12/31/2020
170110,MSPB-1,N/A,1,07/01/2020,12/31/2020
170120,MSPB-1,1.031481,,07/01/2020,12/31/2020
170122,MSPB-1,1.018796,,07/01/2020,12/31/2020
170123,MSPB-1,1.031896,,07/01/2020,12/31/2020
170137,MSPB-1,0.910815,,07/01/2020,12/31/2020
170142,MSPB-1,0.991879,,07/01/2020,12/31/2020
170145,MSPB-1,0.902510,,07/01/2020,12/31/2020
170146,MSPB-1,0.944276,,07/01/2020,12/31/2020
170150,MSPB-1,0.966834,,07/01/2020,12/31/2020
170166,MSPB-1,N/A,1,07/01/2020,12/31/2020
170175,MSPB-1,0.887652,,07/01/2020,12/31/2020
170176,MSPB-1,1.041983,,07/01/2020,12/31/2020
170182,MSPB-1,1.067114,,07/01/2020,12/31/2020
170183,MSPB-1,0.910688,,07/01/2020,12/31/2020
170185,MSPB-1,1.018743,,07/01/2020,12/31/2020
170186,MSPB-1,0.979556,,07/01/2020,12/31/2020
170187,MSPB-1,0.980623,,07/01/2020,12/31/2020
170188,MSPB-1,0.937229,,07/01/2020,12/31/2020
170190,MSPB-1,0.941509,,07/01/2020,12/31/2020
170191,MSPB-1,0.972814,,07/01/2020,12/31/2020
170194,MSPB-1,N/A,1,07/01/2020,12/31/2020
170196,MSPB-1,0.975089,,07/01/2020,12/31/2020
170197,MSPB-1,0.945464,,07/01/2020,12/31/2020
170198,MSPB-1,0.905007,,07/01/2020,12/31/2020
170199,MSPB-1,N/A,1,07/01/2020,12/31/2020
170200,MSPB-1,0.913373,,07/01/2020,12/31/2020
170203,MSPB-1,0.940509,,07/01/2020,12/31/2020
170204,MSPB-1,0.960112,,07/01/2020,12/31/2020
180001,MSPB-1,1.023233,,07/01/2020,12/31/2020
180002,MSPB-1,0.798181,,07/01/2020,12/31/2020
180004,MSPB-1,1.051474,,07/01/2020,12/31/2020
180005,MSPB-1,1.011885,,07/01/2020,12/31/2020
180009,MSPB-1,0.961688,,07/01/2020,12/31/2020
180010,MSPB-1,1.032758,,07/01/2020,12/31/2020
180011,MSPB-1,N/A,1,07/01/2020,12/31/2020
180012,MSPB-1,1.002538,,07/01/2020,12/31/2020
180013,MSPB-1,1.060746,,07/01/2020,12/31/2020
180016,MSPB-1,N/A,1,07/01/2020,12/31/2020
180017,MSPB-1,0.996052,,07/01/2020,12/31/2020
180018,MSPB-1,0.936400,,07/01/2020,12/31/2020
180019,MSPB-1,0.899900,,07/01/2020,12/31/2020
180020,MSPB-1,0.834608,,07/01/2020,12/31/2020
180024,MSPB-1,0.815368,,07/01/2020,12/31/2020
180025,MSPB-1,N/A,1,07/01/2020,12/31/2020
180027,MSPB-1,1.028747,,07/01/2020,12/31/2020
180029,MSPB-1,1.098841,,07/01/2020,12/31/2020
180035,MSPB-1,1.010872,,07/01/2020,12/31/2020
180038,MSPB-1,1.032605,,07/01/2020,12/31/2020
180040,MSPB-1,1.008782,,07/01/2020,12/31/2020
180043,MSPB-1,0.883128,,07/01/2020,12/31/2020
180044,MSPB-1,0.963799,,07/01/2020,12/31/2020
180045,MSPB-1,1.062996,,07/01/2020,12/31/2020
180046,MSPB-1,N/A,1,07/01/2020,12/31/2020
180048,MSPB-1,1.000475,,07/01/2020,12/31/2020
180049,MSPB-1,1.022406,,07/01/2020,12/31/2020
180050,MSPB-1,0.928352,,07/01/2020,12/31/2020
180051,MSPB-1,1.043516,,07/01/2020,12/31/2020
180056,MSPB-1,1.114491,,07/01/2020,12/31/2020
180064,MSPB-1,0.990099,,07/01/2020,12/31/2020
180066,MSPB-1,0.886713,,07/01/2020,12/31/2020
180067,MSPB-1,1.067150,,07/01/2020,12/31/2020
180069,MSPB-1,0.845264,,07/01/2020,12/31/2020
180070,MSPB-1,1.008897,,07/01/2020,12/31/2020
180078,MSPB-1,0.940373,,07/01/2020,12/31/2020
180079,MSPB-1,0.928971,,07/01/2020,12/31/2020
180080,MSPB-1,0.990682,,07/01/2020,12/31/2020
180087,MSPB-1,1.019893,,07/01/2020,12/31/2020
180088,MSPB-1,1.031068,,07/01/2020,12/31/2020
180092,MSPB-1,0.963197,,07/01/2020,12/31/2020
180093,MSPB-1,0.970317,,07/01/2020,12/31/2020
180095,MSPB-1,N/A,1,07/01/2020,12/31/2020
180101,MSPB-1,1.090399,,07/01/2020,12/31/2020
180102,MSPB-1,1.007166,,07/01/2020,12/31/2020
180103,MSPB-1,1.085990,,07/01/2020,12/31/2020
180104,MSPB-1,1.036563,,07/01/2020,12/31/2020
180105,MSPB-1,0.931034,,07/01/2020,12/31/2020
180106,MSPB-1,N/A,1,07/01/2020,12/31/2020
180115,MSPB-1,0.876593,,07/01/2020,12/31/2020
180116,MSPB-1,1.119966,,07/01/2020,12/31/2020
180124,MSPB-1,1.055852,,07/01/2020,12/31/2020
180127,MSPB-1,1.075585,,07/01/2020,12/31/2020
180128,MSPB-1,0.773128,,07/01/2020,12/31/2020
180130,MSPB-1,1.009017,,07/01/2020,12/31/2020
180132,MSPB-1,0.936296,,07/01/2020,12/31/2020
180138,MSPB-1,1.042225,,07/01/2020,12/31/2020
180139,MSPB-1,0.976599,,07/01/2020,12/31/2020
180141,MSPB-1,1.160928,,07/01/2020,12/31/2020
180143,MSPB-1,1.030809,,07/01/2020,12/31/2020
180149,MSPB-1,N/A,1,07/01/2020,12/31/2020
180154,MSPB-1,0.918513,,07/01/2020,12/31/2020
190002,MSPB-1,1.042737,,07/01/2020,12/31/2020
190004,MSPB-1,1.081028,,07/01/2020,12/31/2020
190005,MSPB-1,1.109351,,07/01/2020,12/31/2020
190006,MSPB-1,1.041360,,07/01/2020,12/31/2020
190007,MSPB-1,1.321945,,07/01/2020,12/31/2020
190008,MSPB-1,1.122002,,07/01/2020,12/31/2020
190011,MSPB-1,1.043622,,07/01/2020,12/31/2020
190013,MSPB-1,0.902829,,07/01/2020,12/31/2020
190014,MSPB-1,1.050239,,07/01/2020,12/31/2020
190015,MSPB-1,1.105673,,07/01/2020,12/31/2020
190017,MSPB-1,1.135647,,07/01/2020,12/31/2020
190019,MSPB-1,1.144054,,07/01/2020,12/31/2020
190020,MSPB-1,1.107255,,07/01/2020,12/31/2020
190025,MSPB-1,N/A,1,07/01/2020,12/31/2020
190026,MSPB-1,1.045378,,07/01/2020,12/31/2020
190027,MSPB-1,1.029566,,07/01/2020,12/31/2020
190034,MSPB-1,0.948261,,07/01/2020,12/31/2020
190036,MSPB-1,1.035004,,07/01/2020,12/31/2020
190039,MSPB-1,1.057075,,07/01/2020,12/31/2020
190040,MSPB-1,0.961723,,07/01/2020,12/31/2020
190041,MSPB-1,1.013826,,07/01/2020,12/31/2020
190044,MSPB-1,1.100487,,07/01/2020,12/31/2020
190045,MSPB-1,0.937443,,07/01/2020,12/31/2020
190046,MSPB-1,1.006558,,07/01/2020,12/31/2020
190050,MSPB-1,1.106637,,07/01/2020,12/31/2020
190053,MSPB-1,1.114179,,07/01/2020,12/31/2020
190054,MSPB-1,1.129073,,07/01/2020,12/31/2020
190060,MSPB-1,0.981055,,07/01/2020,12/31/2020
190064,MSPB-1,1.025012,,07/01/2020,12/31/2020
190065,MSPB-1,1.007491,,07/01/2020,12/31/2020
190079,MSPB-1,N/A,1,07/01/2020,12/31/2020
190081,MSPB-1,N/A,1,07/01/2020,12/31/2020
190086,MSPB-1,1.144137,,07/01/2020,12/31/2020
190088,MSPB-1,0.910135,,07/01/2020,12/31/2020
190090,MSPB-1,1.173439,,07/01/2020,12/31/2020
190098,MSPB-1,1.062169,,07/01/2020,12/31/2020
190099,MSPB-1,1.090326,,07/01/2020,12/31/2020
190102,MSPB-1,0.986449,,07/01/2020,12/31/2020
190106,MSPB-1,N/A,1,07/01/2020,12/31/2020
190111,MSPB-1,1.097087,,07/01/2020,12/31/2020
190114,MSPB-1,1.293347,,07/01/2020,12/31/2020
190116,MSPB-1,1.109354,,07/01/2020,12/31/2020
190118,MSPB-1,N/A,1,07/01/2020,12/31/2020
190125,MSPB-1,1.035973,,07/01/2020,12/31/2020
190128,MSPB-1,N/A,1,07/01/2020,12/31/2020
190133,MSPB-1,N/A,1,07/01/2020,12/31/2020
190140,MSPB-1,1.229815,,07/01/2020,12/31/2020
190144,MSPB-1,1.062792,,07/01/2020,12/31/2020
190145,MSPB-1,N/A,1,07/01/2020,12/31/2020
190146,MSPB-1,0.942915,,07/01/2020,12/31/2020
190151,MSPB-1,1.040952,,07/01/2020,12/31/2020
190160,MSPB-1,0.991210,,07/01/2020,12/31/2020
190164,MSPB-1,1.132730,,07/01/2020,12/31/2020
190167,MSPB-1,1.059835,,07/01/2020,12/31/2020
190176,MSPB-1,1.005132,,07/01/2020,12/31/2020
190183,MSPB-1,0.942708,,07/01/2020,12/31/2020
190184,MSPB-1,N/A,1,07/01/2020,12/31/2020
190190,MSPB-1,N/A,1,07/01/2020,12/31/2020
190201,MSPB-1,N/A,1,07/01/2020,12/31/2020
190202,MSPB-1,0.971914,,07/01/2020,12/31/2020
190204,MSPB-1,1.026106,,07/01/2020,12/31/2020
190208,MSPB-1,N/A,1,07/01/2020,12/31/2020
190218,MSPB-1,1.435914,,07/01/2020,12/31/2020
190241,MSPB-1,N/A,1,07/01/2020,12/31/2020
190245,MSPB-1,N/A,1,07/01/2020,12/31/2020
190251,MSPB-1,N/A,1,07/01/2020,12/31/2020
190255,MSPB-1,N/A,1,07/01/2020,12/31/2020
190256,MSPB-1,N/A,1,07/01/2020,12/31/2020
190259,MSPB-1,1.070085,,07/01/2020,12/31/2020
190266,MSPB-1,0.969815,,07/01/2020,12/31/2020
190267,MSPB-1,1.069562,,07/01/2020,12/31/2020
190270,MSPB-1,N/A,1,07/01/2020,12/31/2020
190274,MSPB-1,1.093514,,07/01/2020,12/31/2020
190278,MSPB-1,0.950304,,07/01/2020,12/31/2020
190298,MSPB-1,0.918810,,07/01/2020,12/31/2020
190300,MSPB-1,N/A,1,07/01/2020,12/31/2020
190302,MSPB-1,N/A,1,07/01/2020,12/31/2020
190303,MSPB-1,1.068018,,07/01/2020,12/31/2020
190308,MSPB-1,1.029857,,07/01/2020,12/31/2020
190312,MSPB-1,1.251129,,07/01/2020,12/31/2020
190313,MSPB-1,N/A,1,07/01/2020,12/31/2020
190315,MSPB-1,N/A,1,07/01/2020,12/31/2020
190316,MSPB-1,1.131379,,07/01/2020,12/31/2020
190317,MSPB-1,N/A,1,07/01/2020,12/31/2020
190318,MSPB-1,1.069555,,07/01/2020,12/31/2020
200001,MSPB-1,0.853271,,07/01/2020,12/31/2020
200008,MSPB-1,0.941555,,07/01/2020,12/31/2020
200009,MSPB-1,0.960819,,07/01/2020,12/31/2020
200018,MSPB-1,0.816354,,07/01/2020,12/31/2020
200019,MSPB-1,0.957587,,07/01/2020,12/31/2020
200020,MSPB-1,0.919945,,07/01/2020,12/31/2020
200021,MSPB-1,0.896906,,07/01/2020,12/31/2020
200024,MSPB-1,0.979604,,07/01/2020,12/31/2020
200031,MSPB-1,0.967708,,07/01/2020,12/31/2020
200033,MSPB-1,0.996789,,07/01/2020,12/31/2020
200034,MSPB-1,1.034139,,07/01/2020,12/31/2020
200037,MSPB-1,0.891705,,07/01/2020,12/31/2020
200039,MSPB-1,0.951937,,07/01/2020,12/31/2020
200041,MSPB-1,N/A,1,07/01/2020,12/31/2020
200050,MSPB-1,1.016273,,07/01/2020,12/31/2020
200052,MSPB-1,0.953341,,07/01/2020,12/31/2020
200063,MSPB-1,0.899400,,07/01/2020,12/31/2020
220001,MSPB-1,0.892543,,07/01/2020,12/31/2020
220002,MSPB-1,0.991115,,07/01/2020,12/31/2020
220008,MSPB-1,0.975939,,07/01/2020,12/31/2020
220010,MSPB-1,1.038194,,07/01/2020,12/31/2020
220011,MSPB-1,1.022569,,07/01/2020,12/31/2020
220012,MSPB-1,0.992253,,07/01/2020,12/31/2020
220015,MSPB-1,1.019633,,07/01/2020,12/31/2020
220016,MSPB-1,0.894505,,07/01/2020,12/31/2020
220017,MSPB-1,0.942686,,07/01/2020,12/31/2020
220019,MSPB-1,0.960369,,07/01/2020,12/31/2020
220020,MSPB-1,0.974885,,07/01/2020,12/31/2020
220024,MSPB-1,0.916705,,07/01/2020,12/31/2020
220029,MSPB-1,1.069576,,07/01/2020,12/31/2020
220030,MSPB-1,0.917060,,07/01/2020,12/31/2020
220031,MSPB-1,0.971993,,07/01/2020,12/31/2020
220033,MSPB-1,1.030187,,07/01/2020,12/31/2020
220035,MSPB-1,0.986096,,07/01/2020,12/31/2020
220036,MSPB-1,1.065406,,07/01/2020,12/31/2020
220049,MSPB-1,1.094903,,07/01/2020,12/31/2020
220052,MSPB-1,0.965431,,07/01/2020,12/31/2020
220060,MSPB-1,1.019105,,07/01/2020,12/31/2020
220062,MSPB-1,0.895099,,07/01/2020,12/31/2020
220063,MSPB-1,1.029353,,07/01/2020,12/31/2020
220065,MSPB-1,0.923688,,07/01/2020,12/31/2020
220066,MSPB-1,1.027065,,07/01/2020,12/31/2020
220070,MSPB-1,0.965138,,07/01/2020,12/31/2020
220071,MSPB-1,0.981323,,07/01/2020,12/31/2020
220073,MSPB-1,0.976442,,07/01/2020,12/31/2020
220074,MSPB-1,0.935658,,07/01/2020,12/31/2020
220075,MSPB-1,N/A,1,07/01/2020,12/31/2020
220077,MSPB-1,0.992885,,07/01/2020,12/31/2020
220080,MSPB-1,1.004938,,07/01/2020,12/31/2020
220083,MSPB-1,1.025318,,07/01/2020,12/31/2020
220084,MSPB-1,1.000131,,07/01/2020,12/31/2020
220086,MSPB-1,0.986460,,07/01/2020,12/31/2020
220088,MSPB-1,1.007404,,07/01/2020,12/31/2020
220090,MSPB-1,1.056593,,07/01/2020,12/31/2020
220095,MSPB-1,0.971377,,07/01/2020,12/31/2020
220098,MSPB-1,0.892442,,07/01/2020,12/31/2020
220100,MSPB-1,0.988865,,07/01/2020,12/31/2020
220101,MSPB-1,0.998710,,07/01/2020,12/31/2020
220105,MSPB-1,1.023965,,07/01/2020,12/31/2020
220108,MSPB-1,0.898578,,07/01/2020,12/31/2020
220110,MSPB-1,1.024424,,07/01/2020,12/31/2020
220111,MSPB-1,1.029708,,07/01/2020,12/31/2020
220116,MSPB-1,1.032896,,07/01/2020,12/31/2020
220119,MSPB-1,0.983488,,07/01/2020,12/31/2020
220135,MSPB-1,0.965622,,07/01/2020,12/31/2020
220163,MSPB-1,1.028861,,07/01/2020,12/31/2020
220171,MSPB-1,1.024254,,07/01/2020,12/31/2020
220175,MSPB-1,1.081105,,07/01/2020,12/31/2020
220176,MSPB-1,1.034007,,07/01/2020,12/31/2020
220177,MSPB-1,N/A,1,07/01/2020,12/31/2020
230002,MSPB-1,0.962535,,07/01/2020,12/31/2020
230003,MSPB-1,1.022200,,07/01/2020,12/31/2020
230005,MSPB-1,0.922092,,07/01/2020,12/31/2020
230013,MSPB-1,N/A,1,07/01/2020,12/31/2020
230015,MSPB-1,0.953853,,07/01/2020,12/31/2020
230017,MSPB-1,0.911165,,07/01/2020,12/31/2020
230019,MSPB-1,0.950899,,07/01/2020,12/31/2020
230020,MSPB-1,1.016860,,07/01/2020,12/31/2020
230021,MSPB-1,0.953983,,07/01/2020,12/31/2020
230022,MSPB-1,0.794890,,07/01/2020,12/31/2020
230024,MSPB-1,0.962293,,07/01/2020,12/31/2020
230029,MSPB-1,1.014439,,07/01/2020,12/31/2020
230030,MSPB-1,0.952282,,07/01/2020,12/31/2020
230031,MSPB-1,0.909509,,07/01/2020,12/31/2020
230035,MSPB-1,0.900326,,07/01/2020,12/31/2020
230036,MSPB-1,0.978460,,07/01/2020,12/31/2020
230037,MSPB-1,0.876887,,07/01/2020,12/31/2020
230038,MSPB-1,N/A,1,07/01/2020,12/31/2020
230041,MSPB-1,0.989469,,07/01/2020,12/31/2020
230046,MSPB-1,0.979859,,07/01/2020,12/31/2020
230047,MSPB-1,1.000376,,07/01/2020,12/31/2020
230053,MSPB-1,1.022989,,07/01/2020,12/31/2020
230054,MSPB-1,0.992482,,07/01/2020,12/31/2020
230055,MSPB-1,0.890666,,07/01/2020,12/31/2020
230059,MSPB-1,1.032220,,07/01/2020,12/31/2020
230066,MSPB-1,0.957000,,07/01/2020,12/31/2020
230069,MSPB-1,0.847755,,07/01/2020,12/31/2020
230070,MSPB-1,1.044013,,07/01/2020,12/31/2020
230071,MSPB-1,0.950237,,07/01/2020,12/31/2020
230072,MSPB-1,0.909346,,07/01/2020,12/31/2020
230075,MSPB-1,N/A,1,07/01/2020,12/31/2020
230077,MSPB-1,1.004113,,07/01/2020,12/31/2020
230080,MSPB-1,0.885687,,07/01/2020,12/31/2020
230081,MSPB-1,N/A,1,07/01/2020,12/31/2020
230085,MSPB-1,N/A,1,07/01/2020,12/31/2020
230089,MSPB-1,0.885751,,07/01/2020,12/31/2020
230092,MSPB-1,0.978630,,07/01/2020,12/31/2020
230093,MSPB-1,0.898781,,07/01/2020,12/31/2020
230095,MSPB-1,1.059359,,07/01/2020,12/31/2020
230096,MSPB-1,0.877515,,07/01/2020,12/31/2020
230097,MSPB-1,0.935023,,07/01/2020,12/31/2020
230099,MSPB-1,0.962705,,07/01/2020,12/31/2020
230100,MSPB-1,0.958497,,07/01/2020,12/31/2020
230104,MSPB-1,0.999424,,07/01/2020,12/31/2020
230105,MSPB-1,1.008434,,07/01/2020,12/31/2020
230108,MSPB-1,1.028161,,07/01/2020,12/31/2020
230110,MSPB-1,0.832344,,07/01/2020,12/31/2020
230117,MSPB-1,0.953419,,07/01/2020,12/31/2020
